report_updated_at,po_issued_date,id,order_number,status,sku,part.id,name_y,tags_y,quantity,unit_price_micros,unit_price,total_cost,currency,incoterms,payment_terms,brand,description_yuju,Categoria,Subcategoria,Producto,priority,reason,category,buyer,Lead,tags_x,shipping_method,target_delivery_date,supplier.name,supplier.address_line1,supplier.country,supplier.id,ships_to.company_line1,ships_to.country,PreProductionMilestone,ProductionMilestone,OnTrackToShipMilestone,ShipmentMilestone,DeliveryMilestone,mass_production_starts_on,target_ship_date,estimated_ship_date,past_due,original_ships_on,pol,loaded_to_etd,etd_to_eta_port,eta_port_to_custom_clereance,custom_clereance_to_warehouse,total_tt,eta_theoretical,eta_anvyl,best_eta,eta_source,days_to_shipment,upcoming_shipment,normalized_cost_usd,ots_usd,ots_qty,ots_raw,theoretical_lt,actual_lt,estimated_e2e_lead_time,est_advanced_payment,est_outstanding_payment,week_in_month,current_week,current_month,current_year,target_ship_date_week,target_ship_date_month,target_ship_date_year,week_filter,year_filter,month_filter,estimated_ship_date_week,estimated_ship_date_month,estimated_ship_date_year,week_filter_estimated_ship,year_filter_estimated_ship,month_filter_estimated_ship,estimated_e2e_lead_time_year,year_filter_eta,country_code,taskable.id,01.labels_manuals_ship_marks (Sup),02.advance_payment (Src),03.labels_manuals_ship_marks (Src),04.production_ready (Sup),05.quality_audit (Src),06.documents_hand_over (Sup),07.transportation_hand_over (Tpt),08.booking_requested (Tpt),09.booking_confirmation (Tpt),10.container_loading_audit (Tpt),11.bill_of_lading (Tpt),12.outstanding_payment (Src),13.departure (Tpt),14.arrival_at_port (Tpt),15.in_customs (Tpt),16.wh_delivery (Tpt),flag
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834190,2174925,08SLIM-BPCHADVR-P,['7898719834190'],110,84000000,84,"$9,240.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1848,0,0,LATE,52,52,66,0,1848,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834183,2174924,08SLIM-BPCHADVR-M,['7898719834183'],55,84000000,84,"$4,620.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,924,0,0,LATE,52,52,66,0,924,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834176,2174923,08SLIM-BPCHADVR-GG,['7898719834176'],33,84000000,84,"$2,772.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,554.4,0,0,LATE,52,52,66,0,554.4,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834169,2174922,08SLIM-BPCHADVR-G,['7898719834169'],55,84000000,84,"$4,620.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,924,0,0,LATE,52,52,66,0,924,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608716,2174892,06SLIM-P-XG,['7908592608716'],110,72000000,72,"$7,920.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1584,0,0,LATE,52,52,66,0,1584,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719835302,373328,06SLIM-P-P,['NovaStreet'],33,72000000,72,"$2,376.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,475.2,0,0,LATE,52,52,66,0,475.2,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719835319,373329,06SLIM-P-M,['NovaStreet'],55,72000000,72,"$3,960.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,792,0,0,LATE,52,52,66,0,792,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719835333,373331,06SLIM-P-GG,['NovaStreet'],55,72000000,72,"$3,960.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,792,0,0,LATE,52,52,66,0,792,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719835326,373330,06SLIM-P-G,['NovaStreet'],110,72000000,72,"$7,920.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1584,0,0,LATE,52,52,66,0,1584,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608709,2174891,06SLIM-BPCHAD-XG,['7908592608709'],550,72000000,72,"$39,600.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,7920,0,0,LATE,52,52,66,0,7920,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834077,267901,06SLIM-BPCHAD-P,['NovaStreet'],330,72000000,72,"$23,760.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCHAD-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,4752,0,0,LATE,52,52,66,0,4752,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834060,267902,06SLIM-BPCHAD-M,['NovaStreet'],550,72000000,72,"$39,600.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCHAD-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,7920,0,0,LATE,52,52,66,0,7920,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834053,267904,06SLIM-BPCHAD-GG,['NovaStreet'],550,72000000,72,"$39,600.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCHAD-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,7920,0,0,LATE,52,52,66,0,7920,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834046,267903,06SLIM-BPCHAD-G,['NovaStreet'],550,72000000,72,"$39,600.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCHAD-G,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,7920,0,0,LATE,52,52,66,0,7920,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608693,2174890,06SLIM-BPCADV-XG,['7908592608693'],825,72000000,72,"$59,400.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,11880,0,0,LATE,52,52,66,0,11880,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832899,356890,06SLIM-BPCADV-P,['NovaStreet'],165,72000000,72,"$11,880.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCADV-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,2376,0,0,LATE,52,52,66,0,2376,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832905,356889,06SLIM-BPCADV-M,['NovaStreet'],825,72000000,72,"$59,400.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCADV-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,11880,0,0,LATE,52,52,66,0,11880,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832929,356888,06SLIM-BPCADV-GG,['NovaStreet'],825,72000000,72,"$59,400.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCADV-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,11880,0,0,LATE,52,52,66,0,11880,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832912,356887,06SLIM-BPCADV-G,['NovaStreet'],1540,72000000,72,"$110,880.00 ",BRL,ddp,100%net,NovaStreet,06SLIM-BPCADV-G,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,22176,0,0,LATE,52,52,66,0,22176,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608686,2174889,06SLIM-B-XG,['7908592608686'],220,72000000,72,"$15,840.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,3168,0,0,LATE,52,52,66,0,3168,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834039,373324,06SLIM-B-P,['NovaStreet'],110,72000000,72,"$7,920.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1584,0,0,LATE,52,52,66,0,1584,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834022,373325,06SLIM-B-M,['NovaStreet'],110,72000000,72,"$7,920.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1584,0,0,LATE,52,52,66,0,1584,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834015,373327,06SLIM-B-GG,['NovaStreet'],220,72000000,72,"$15,840.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,3168,0,0,LATE,52,52,66,0,3168,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719834008,373326,06SLIM-B-G,['NovaStreet'],220,72000000,72,"$15,840.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,3168,0,0,LATE,52,52,66,0,3168,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608679,2174888,05SLIM-C-XG,['7908592608679'],44,60000000,60,"$2,640.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,528,0,0,LATE,52,52,66,0,528,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592606217,373316,05SLIM-C-P,['NovaStreet'],22,60000000,60,"$1,320.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,264,0,0,LATE,52,52,66,0,264,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592601618,373317,05SLIM-C-M,['NovaStreet'],22,60000000,60,"$1,320.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,264,0,0,LATE,52,52,66,0,264,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592606194,373319,05SLIM-C-GG,['NovaStreet'],44,60000000,60,"$2,640.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,528,0,0,LATE,52,52,66,0,528,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592601625,373318,05SLIM-C-G,['NovaStreet'],44,60000000,60,"$2,640.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,528,0,0,LATE,52,52,66,0,528,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7908592608662,2174887,05SLIM-BPCAD-XG,['7908592608662'],660,60000000,60,"$39,600.00 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,7920,0,0,LATE,52,52,66,0,7920,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832851,267897,05SLIM-BPCAD-P,['NovaStreet'],110,60000000,60,"$6,600.00 ",BRL,ddp,100%net,NovaStreet,05SLIM-BPCAD-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1320,0,0,LATE,52,52,66,0,1320,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832868,267898,05SLIM-BPCAD-M,['NovaStreet'],550,60000000,60,"$33,000.00 ",BRL,ddp,100%net,NovaStreet,05SLIM-BPCAD-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,6600,0,0,LATE,52,52,66,0,6600,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/12/2023 18:15,97793,VLR-001254,active,7898719832882,267900,05SLIM-BPCAD-GG,['NovaStreet'],110,60000000,60,"$6,600.00 ",BRL,ddp,100%net,NovaStreet,05SLIM-BPCAD-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,3/20/2023,Ana Malhas Eireli,"Rua Azambuja, 161",BR,24197,NOVASTREET COMERCIO DIGITAL LTDA,BR,accepted,confirmation_timedout,inactive,inactive,inactive,2/20/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,past_due,3/6/2023 0:00,BR,5,0,0,0,5,3/11/2023 0:00,3/20/2023 0:00,3/20/2023 0:00,anvyl_data,-9,-,1320,0,0,LATE,52,52,66,0,1320,2,11,3,2023,10,3,2023,,current,,10,3,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
